zip,zcta,year_match,census_edition,state,is_area,is_self_mapped,is_post_office,info,min_match,max_match,year_matches,zcta_matches
37764,37764,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37765,37765,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37766,37766,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37769,37769,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37770,37770,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37771,37771,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37772,37772,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37773,37825,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37774,37774,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37777,37777,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37778,37813,2021,ZCTA5CE20,TN,True,False,False,Spatial join to ZCTA,2009,2021,13,1
37779,37779,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37801,37801,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37802,37801,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37803,37803,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37804,37804,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37806,37806,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37807,37807,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37809,37809,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37810,37810,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37811,37811,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37813,37813,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37814,37814,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37815,37813,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37816,37814,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
37818,37818,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37819,37819,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37820,37820,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37821,37821,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37822,37821,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37824,37825,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37825,37825,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37826,37826,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37828,37828,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37829,37829,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37830,37830,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37831,37830,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37840,37840,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37841,37841,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37843,37843,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37845,37845,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
37846,37846,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37847,37847,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37848,37848,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37849,37849,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37851,37851,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
37852,37852,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37853,37853,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37854,37854,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37857,37857,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37860,37860,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37861,37861,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37862,37862,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37863,37863,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37864,37862,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37865,37865,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37866,37866,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37867,37752,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37868,37863,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37869,37869,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37870,37870,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37871,37871,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37872,37872,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37873,37873,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37874,37874,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37876,37876,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37877,37877,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37878,37878,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37879,37879,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37880,37880,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37881,37881,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37882,37882,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37885,37885,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37886,37886,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37887,37887,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37888,37888,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37890,37890,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37891,37891,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37892,37892,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37901,37902,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37902,37902,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37909,37909,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37912,37912,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37914,37914,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37915,37915,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37916,37916,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37917,37917,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37918,37918,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37919,37919,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37920,37920,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37921,37921,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37922,37922,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37923,37923,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37924,37924,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37927,37917,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37928,37918,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37929,37902,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37930,37923,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37931,37931,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37932,37932,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37933,37934,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37934,37934,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37938,37938,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
37939,37919,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37940,37920,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37950,37909,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37995,37909,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37996,37916,2021,ZCTA5CE20,TN,True,False,False,Spatial join to ZCTA,2009,2021,13,1
37997,37915,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
37998,37920,2021,ZCTA5CE20,TN,True,False,False,Spatial join to ZCTA,2009,2021,13,1
38001,38001,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38002,38002,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38004,38004,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38006,38006,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38007,38007,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38008,38008,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38010,38068,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38011,38011,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38012,38012,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38014,38002,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38015,38015,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38016,38016,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38017,38017,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38018,38018,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38019,38019,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38021,38021,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38023,38023,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38024,38024,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38025,38024,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38027,38017,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38028,38028,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38029,38029,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38030,38030,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38034,38034,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38036,38036,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38037,38037,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38039,38039,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38040,38040,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38041,38041,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38042,38042,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38044,38044,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38045,38068,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38046,38046,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38047,38047,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38048,38060,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38049,38049,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38050,38050,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38052,38052,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38053,38053,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38054,38054,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38055,38053,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38057,38057,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38058,38058,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38059,38059,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38060,38060,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38061,38061,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38063,38063,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38066,38066,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38067,38067,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38068,38068,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38069,38069,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38070,38070,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38071,38004,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38075,38075,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38076,38076,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38077,38077,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38079,38079,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38080,38080,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38083,38053,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38088,38018,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38101,38126,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38103,38103,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38104,38104,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38105,38105,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38106,38106,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38107,38107,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38108,38108,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38109,38109,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38111,38111,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38112,38112,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38113,38106,2021,ZCTA5CE20,TN,True,False,False,Spatial join to ZCTA,2009,2021,13,2
38114,38114,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38115,38115,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38116,38116,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38117,38117,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38118,38118,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38119,38119,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38120,38120,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38122,38122,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38124,38117,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38125,38125,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38126,38126,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38127,38127,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38128,38128,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38130,38116,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38131,38131,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38132,38132,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38133,38133,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38134,38134,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38135,38135,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38136,38106,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38137,38117,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38138,38138,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38139,38139,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38141,38141,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38145,38103,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38147,38103,2016,ZCTA5CE10,TN,False,False,True,Spatial join to ZCTA,2009,2016,8,1
38148,38103,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38150,38126,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38151,38108,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38152,38152,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38157,38117,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38159,38103,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38161,38120,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38163,38103,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38166,38120,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38167,38127,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38168,38128,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38173,38103,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38174,38104,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38175,38115,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38177,38117,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38181,38118,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38182,38108,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38183,38138,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38184,38134,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38186,38116,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38187,38119,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38188,38120,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38190,38109,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38193,38115,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38194,38131,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38197,38120,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38201,38201,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38220,38220,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38221,38221,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38222,38222,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38223,38242,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38224,38224,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38225,38225,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38226,38226,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38229,38229,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38230,38230,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38231,38231,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38232,38232,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38233,38233,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38235,38235,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38236,38236,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38237,38237,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38238,38237,2021,ZCTA5CE20,TN,True,False,False,Spatial join to ZCTA,2009,2021,13,1
38240,38240,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38241,38241,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38242,38242,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38251,38251,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38253,38253,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38254,38254,2021,ZCTA5CE20,TN,False,True,True,Zip matches ZCTA,2009,2021,13,1
38255,38255,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38256,38256,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38257,38257,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38258,38258,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38259,38259,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38260,38260,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38261,38261,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38271,38261,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38281,38261,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38301,38301,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38302,38301,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38303,38301,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38305,38305,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38308,38305,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38310,38310,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38311,38311,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38313,38313,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38314,38301,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,1
38315,38315,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38316,38316,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38317,38317,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38318,38318,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38320,38320,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38321,38321,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
38324,38390,2021,ZCTA5CE20,TN,False,False,True,Spatial join to ZCTA,2009,2021,13,2
38326,38326,2021,ZCTA5CE20,TN,True,True,False,Zip matches ZCTA,2009,2021,13,1
